event_id,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
25336,2021-11-15,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Democratic Voice of Burma,National,"On 15 November 2021, in Yae Lel Kyun area (Yesagyo township, Pakokku district, Magway region), the military troops that stationed in Min Ywar village have been attacking the nearby villages with artillery fire and small weapons. Casualties unknown.",0,1637679126
25427,2021-11-15,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myaing,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Taw Ma,21.7925,95.0386,1,Democratic Voice of Burma,National,"On 15 November 2021, in Taw Ma village of Myaing township (Pakokku district, Magway region), the Myaing PDF bombed and destroyed a petrol truck to cut the taxation received by the military as those trucks pay taxation to carry oil and petrol. There were no casualties.",0,1637679126
25619,2021-11-15,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,War Boe,21.5397,95.2602,2,Democratic Voice of Burma,National,"On 15 November 2021, near War Boe village of Yesagyo township (Pakokku district, Magway region), about 60 military soldiers were attacked with remote-controlled explosives. Casualties unknown.",0,1637679126
25432,2021-11-15,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myaing,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Wet Poke,21.5603,94.759,1,Democratic Voice of Burma,National,"On 15 November 2021, in Wet Poke village of Myaing township (Pakokku district, Magway region), the Myaing PDF bombed and destroyed a petrol truck to cut the taxation received by the military as those trucks pay taxation to carry oil and petrol. There were no casualties.",0,1637679126
25488,2021-11-14,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,Civilians (Myanmar),Government of Myanmar (2021-) State Administration Council,7,37,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Gway Gon,21.8282,95.0681,1,Democratic Voice of Burma,National,"On 14 November 2021, in Gway Gon village of Yesagyo township (Pakokku district, Magway region), the Yesagyo PDF said that they attacked the Ward Administrator with remote-controlled explosives to warn him as he continued working for the military although he resigned from the position.",0,1637679126
25623,2021-11-14,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Democratic Voice of Burma,National,"On 14 November 2021, on the Pakokku-Yesagyo road of Yesagyo township (coded as Yesagyo) (Pakokku district, Magway region), there was an explosion near the military LIB-257 compound. Casualties unknown.",0,1637679126
25338,2021-11-14,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Eagle Guerrilla Group,,3,Pyu Saw Htee,Military Forces of Myanmar (2021-),3,33,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Moe Kwe,21.5681,95.2906,1,Democratic Voice of Burma,National,"On 14 November 2021, in Moe Kwe village of Yesagyo township (Pakokku district, Magway region), the Eagle Guerrilla Group attacked the house of a Pyu Saw Htee member with remote-controlled explosives as a warning to stop working for the military as an informant. There were no casualties.",0,1637679126
25242,2021-11-12,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myaing,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Myaing,21.6125,94.8543,2,Democratic Voice of Burma,National,"On 12 November 2021, adjacent to Myaing township and Salingyi township (coded as Myaing) (Pakokku district, Magway region), the Myaing PDF bombed a tanker leaving after paying taxes to the military as a warning. The tanker was damaged. There were no casualties.",0,1637078690
25640,2021-11-11,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,YDF: Yaw Defense Force,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Democratic Voice of Burma,National,"On 11 November 2021, in Gangaw township (Gangaw District, Magway Region), Yaw Defense Force launched an attack at the military convoy of 5 vehicles using homemade rockets and landmines at Pone Nyar Taung located between Gangaw and Kyaw. YDF claimed killing of 15 military soldier, including 1 military commander.",15,1637679126
25179,2021-11-11,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myaing,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Kun Taw,21.6706,94.9736,1,Democratic Voice of Burma,National,"On 11 November 2021, in the east of Kun Taw village (Myaing township, Pakokku district, Magway region), the Myaing PDF battalion 3 of brigade 1 and battalion 4 of brigade 1 attacked a car carrying military forces with two landmines on the Myaing-Lin Ka Taw road. The car was badly damaged. There were injuries but no fatalities.",0,1644333882
25180,2021-11-11,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myaing,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Hle Khoke,21.8253,95.0297,2,Democratic Voice of Burma,National,"On 11 November 2021, near Hle Khoke village (Myaing township, Pakokku district, Magway region), the Myaing PDF battalion 4 of brigade 1 attacked a military car with three landmines on the Myaing-Lin Ka Taw road. The car was badly damaged. There were injuries but no fatalities.",0,1644333882
25184,2021-11-11,2021,1,Explosions/Remote violence,Grenade,No Chair Guerrilla Group,People's Defense Force - Beikthano,3,Civilians (Myanmar),,7,37,Southeast Asia,Myanmar,Magway,Magway,Magway,Magway,20.1496,94.9325,1,Democratic Voice of Burma,National,"On 11 November 2021, in Magway town (Magway township, Magway district, Magway region), the No Chair Guerrilla Force and the Beikthano PDF hurled grenades at the Regional City Development office on Pyi Taw Thar street and the Regional Education office on University street. There were injuries but no fatalities.",0,1644333882
25000,2021-11-10,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myaing,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Myaing,21.6125,94.8543,2,Democratic Voice of Burma,National,"On 10 November 2021, at the border of Myaing Township and Salingyi Township (Pakokku district, Magway Region), a oil tanker transporting fuel to the military was struck with an explosive as a warning, a member from the People's Defense Force - Myaing. Casualties unknown. The body of the truck was slightly damaged.",0,1637078690
25130,2021-11-08,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Local Group,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Democratic Voice of Burma,National,"On 8 November 2021, in Gangaw township (Gangaw district, Sagaing region), a convoy of military trucks was attacked with remote-controlled explosives by a Local PDF and 5 soldiers died. Seven others were injured.",5,1637078690
25078,2021-11-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,YDF: Yaw Defense Force,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Kan,22.4127,94.1056,2,Democratic Voice of Burma,National,"On 7 November 2021, near Kan village of Gangaw township (Gangaw district, Magway region), the YDF attacked a convoy of 30 military trucks with remote-controlled explosives twice, first at 7.30 am and then 11 am. The YDF reported that 10 soldiers died and 15 were injured.",10,1637078690
25083,2021-11-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Kan Hpyu,21.821,95.1481,1,Democratic Voice of Burma,National,"On 7 November 2021, in Kan Hpyu village of Yesagyo township (Pakokku district, Magway region), there were two explosions near the high school. Locals assumed it was a warning not to open the school. There were no casualties.",0,1637078690
24952,2021-11-06,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,YDF: Yaw Defense Force,Phoenix Special Guerrilla Force,3,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Gway Gon,21.8282,95.0681,2,Democratic Voice of Burma,National,"On 6 November 2021, between Gway Gon and Myay Taw villages (coded as Gway Gon), Yesagyo township (Pakokku District, Magway Region), the YDF and Phoenix Special Guerrilla Force jointly launched an attack on Myanmar military and police forces using landmines. 1 policeman died and 5 others injured according to the defense groups.",1,1637078690
24950,2021-11-06,2021,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Minbu,Minbu,Minbu,20.1806,94.876,1,Democratic Voice of Burma,National,"On 6 November 2021, in Minbu town (Magway District, Magway Region), the township municipality office was attacked using hand grenade. The roof of the office was damaged. Casualties unknown.",0,1637078690
24975,2021-11-06,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Gangaw Battalion,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Democratic Voice of Burma,National,"On 6 November 2021, in Gangaw township (Gangaw District, Magway Region), the PDF-Gangaw launched an attack on military convoy using landmines on highway between Kale and Gangaw. The Gangaw PDF stated that several people were injured, but the exact number was not confirmed.",0,1638921553
24917,2021-11-05,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Magway,Chauk,Chauk,20.8992,94.8178,1,Democratic Voice of Burma,National,"On 5 November 2021, in Chauk town (Chauk District, Magway Region), an explosion occurred on a municipal garbage truck parked near the township municipal residence. There were no fatalities.",0,1637078690
24937,2021-11-05,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Chaung-U,MSPDF: Myaung Special People's Defense Force; 27 Revolution Forces; People's Defense Force - Myaung Township T.G.R,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Democratic Voice of Burma,National,"On 5 November 2021, near Ma Htee Ta village, Yesagyo township (Pakokku District, Magway Region), a coalition of Chaung-U PDF, MSPDF, TGR Myaung and 27 Revolution Forces launched an attack on convoy of Myanmar soldiers using landmines on highway between Chaung Oo and Yesagyo township. PDFs claimed that at least 10 soldiers were killed in two separate events. Fatalities split across two events, coded as 5.",5,1637078690
24888,2021-11-04,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Pa Khan Nge,21.5432,95.2506,2,Democratic Voice of Burma,National,"On 4 November 2021, between Pa Khan Gyi and Pa Khan Nge village (coded as Pa Khan Nge) (Yesagyo township, Pakokku district, Magway region), a convoy of military returning from Yele Island was ambushed by landmines. Casualties unknown.",0,1636471964
24860,2021-11-04,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myaing,,3,Police Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Myaing,21.6125,94.8543,2,Democratic Voice of Burma,National,"On 4 November 2021, in Myaing township (Pakokku District, Magway Region), PDF-Myaing used landmine to blow up police vehicles that were from Ba Hin village to Myaing. Some police officers were seriously injured according to Myaing PDF. A second landmine attack was carried out at around 11am.",0,1636471965
24911,2021-11-03,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),,1,,,0,10,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Chaung Gwa,22.5612,94.0262,1,Myanmar Now,National,"On 3 November 2021, in Chaung Gwa village (Kale township, Kale district, Sagaing region), the military troops burned down and fired heavy artillery from Har Khar village.",0,1636471965
24844,2021-11-02,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Myanmar (2021-),,1,Civilians (Myanmar),Labour Group (Myanmar),7,17,Southeast Asia,Myanmar,Magway,Minbu,Salin,Sinphyukyun,20.6637,94.6916,1,Democratic Voice of Burma,National,"On 2 November 2021, in Sinphyukyun town of Salin township (Minbu district, Magway region), two electric meter readers stepped on a landmine planted by the military while trying to read the meter in MyTel telecom tower and were severely injured from the blast. A staff lost his leg and another one was injured in his eyes.",0,1636471964
24893,2021-11-01,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Pakokku,Pakokku,21.3349,95.0844,2,Democratic Voice of Burma,National,"On 1 November 2021, in Pakokku township (Pakokku district, Magway region), there was an explosion at the Shwe Chaung bridge. No one has claimed responsibility. Casualties unknown.",0,1636471964
24834,2021-11-01,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,CAF-MGPDF: Central Armed Forces,King Fighter-SGF,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Seikphyu,Inn Kan,21.2132,94.6808,2,Democratic Voice of Burma,National,"On 1 November 2021, near Inn Kan village of Seikphyu township (Pakokku district, Magway region), the CAF-MGPDF and the King Fighter-SGF bombed the military-owned MyTel telecom tower. There were no casualties.",0,1636471964
24862,2021-11-01,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pakokku,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pakokku,Pakokku,21.3349,95.0844,1,Democratic Voice of Burma,National,"On 1 November 2021, in Pakokku town of Pakokku township (Pakokku district, Magway region), the PPDF attacked military soldiers with remote-controlled explosives when they arrived to inspect on fake bombs. Casualties unknown.",0,1636471965
24846,2021-11-01,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,MVRF: Myaing Villages Revolution Front,,3,Police Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Kan Gyi Taw,21.6524,94.8669,2,Democratic Voice of Burma,National,"On 1 November 2021, near Kan Gyi Taw village of Myaing township (Pakokku district, Magway region), the Myaing Villages Revolution Front (MVRF) attacked a police truck with remote-controlled explosives. The police then fired back randomly. The MVRF claimed a policeman was severely injured.",0,1641949206
24870,2021-10-31,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,1,Democratic Voice of Burma,National,"On 31 October 2021, in Yesagyo town (Yesagyo township, Pakokku district, Magway region), the rural development office was bombed and the front part of the building and a car were destroyed. There were no casualties. The Yesagyo PDF claimed responsibility.",0,1636471964
24913,2021-10-31,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,People's Defense Force - Myaing,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Myaing,21.6125,94.8543,2,Democratic Voice of Burma,National,"On 31 October 2021, in Myaing township (Pakokku district, Magway region), the Myaing PDF attacked a factory in Myaing Industrial No.2 with a launcher. Locals said the military monopolized the factory in 2013 and soldiers were working there. Casualties unknown.",0,1636471964
24847,2021-10-31,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,MVRF: Myaing Villages Revolution Front,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Ywar Thit Kone,21.6991,94.8171,1,Democratic Voice of Burma,National,"On 31 October 2021, in Ywar Thit Kone village (Myaing township, Pakokku district, Magway region), the Myaing Villages Revolution Front bombed and destroyed a telecom tower operated by the Myanmar military-owned company Mytel. There were no casualties.",0,1641949206
24869,2021-10-30,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Kaing,21.8344,95.1402,2,Democratic Voice of Burma,National,"On 30 October 2021, near Kaing village (Yesagyo township, Pakokku district, Magway region), the Yesagyo PDF bombed and destroyed a telecom tower operated by the Myanmar military owned company Mytel. There were no casualties.",0,1636471964
24898,2021-10-30,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Pakokku,Pakokku,21.3349,95.0844,2,Democratic Voice of Burma,National,"On 30 October 2021, in Pakokku township (Pakokku district, Magway region), the strategically important Pan San bridge was bombed on Pauk-Kyauk Hut road. The bridge was damaged. Casualties unknown. No group has claimed responsibility for the act.",0,1636471965
24866,2021-10-29,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Saw Township,People's Defense Force - Laung Shey,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Saw,Saw,21.1498,94.1556,2,Democratic Voice of Burma; Ministry of Defense - NUG,National,"On 29 October 2021, in Saw township (Gangaw district, Magway region), the Saw PDF and the Laung Shey PDF jointly attacked the military's infantry division 25 coming to withdraw salary with landmines on the Saw-Laung Shey road. There was an unspecified number of casualties.",0,1644333881
24199,2021-10-28,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Peik Thin Kat,21.7868,95.1391,2,Democratic Voice of Burma,National,"On 28 October 2021, near Peik Thin Kat village, Yesagyo township (Pakokku district, Magway region), the Yesagyo PDF bombed the military-owned MyTel telecom tower. There were no casualties.",0,1635868631
24328,2021-10-27,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myaing,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Myaing,21.6125,94.8543,1,Democratic Voice of Burma,National,"On 27 October 2021, in Myaing town (Myaing township, Pakokku district, Magway region), the Myaing PDF attacked the military forces at a checkpoint near the Pathein-Monywa intersection with two landmines. Two military soldiers were seriously injured.",0,1635868631
24335,2021-10-27,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),,7,37,Southeast Asia,Myanmar,Magway,Magway,Magway,Magway,20.1496,94.9325,1,Democratic Voice of Burma,National,"On 27 October 2021, in Magway town (Magway township, Magway district, Magway region), a bomb exploded in the staff quarters on the Yone Gyi road. A relative of the staff living in the staff quarters were injured in his both legs. No group has claimed responsibility for the act.",0,1635868631
24320,2021-10-26,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,No Chair Guerrilla Group,3,,,0,30,Southeast Asia,Myanmar,Magway,Magway,Magway,Magway,20.1496,94.9325,1,Democratic Voice of Burma,National,"On 26 October 2021, in Magway town (Magway township, Magway district, Magway region), the Beikthano PDF and the No Chair Guerrilla Group jointly bombed the Electric Power Corporation (EPC) office in Zay Lel Soe ward and the Immigration and Population office in Yan Myo Naing ward. Casualties unknown.",0,1635868631
24261,2021-10-24,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Gwet Gyi,21.4826,95.2405,1,Democratic Voice of Burma,National,"On 24 October 2021, in Gwet Gyi village (Yesagyo township, Pakokku district, Magway region), the Yesagyo PDF bombed the house of a military informant where gambling was being held, as a warning. Casualties unknown.",0,1635868631
24260,2021-10-24,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Kan Thit,21.602,95.2131,1,Democratic Voice of Burma,National,"On 24 October 2021, in Kan Thit village (Yesagyo township, Pakokku district, Magway region), the Yesagyo PDF bombed the house of a military informant where gambling was being held, as a warning. Casualties unknown.",0,1635868631
24492,2021-10-24,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pakokku,Seven People Defense Force,3,Military Forces of Myanmar (2021-),Civilians (Myanmar),1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pakokku,Pakokku,21.3349,95.0844,1,Democratic Voice of Burma,National,"On 24 October 2021, in Pakokku town (Pakokku Township, Pakokku District, Magway Region), the Pakokku PDF and Seven PDF attacked the Myanmar military security gate with a remote-controlled bomb. Several military soldiers were injured. After the Pakokku PDF and Seven PDF attacked the Myanmar military security gate with a remote-controlled bomb, the Myanmar military soldiers shot and killed a pedestrian.",1,1636471964
24268,2021-10-24,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,People's Defense Force - Myaing,,3,Police Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Myaing,21.6125,94.8543,2,Democratic Voice of Burma,National,"On 24 October 2021, in Myaing township (Pakokku district, Magway region), the Myaing PDF fired two rocket-propelled grenades at the police tent at the Lin Ka Taw junction gate. There was an unspecified number of casualties.",0,1644333882
24262,2021-10-23,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Kan Thit,21.602,95.2131,1,Democratic Voice of Burma,National,"On 23 October 2021, in Kan Thit village (Yesagyo township, Pakokku district, Magway region), the Yesagyo PDF bombed the gambling place to stop and close it down. Casualties unknown.",0,1635868631
24448,2021-10-23,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Myanmar (2021-),,1,,,0,10,Southeast Asia,Myanmar,Magway,Minbu,Pwintbyu,Kyaung Kone,20.3784,94.6255,1,Democratic Voice of Burma,National,"On 23 October 2021, in Kyaung Kone Gyi village (coded as Kyaung Kone) (Pwintbyu Township, Minbu District, Magway Region), a landmine that was planted by the Myanmar military near the military-owned Mytel telecom operator was exploded as it was stepped on by a cow.",0,1635868631
23936,2021-10-22,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,CAF-MGPDF: Central Armed Forces,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Pauk,21.4522,94.4737,2,Democratic Voice of Burma,National,"On 22 October 2021, in Pauk township (Pakokku district, Magway region), there was an explosion at the USDP office. There were no casualties. The CAF-MGPDF and the King Fighter jointly did the bombing.",0,1635265375
23945,2021-10-21,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Myay Ma Hla,21.6978,95.0561,1,Democratic Voice of Burma,National,"On 21 October 2021, in Myay Ma Hla village of Yesagyo township (Pakokku district, Magway region), the Yesagyo PDF bombed and destroyed the military-owned MyTel telecom tower. There were no casualties.",0,1635265375
23881,2021-10-20,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Ywar Thit,21.6061,95.2366,1,Democratic Voice of Burma,National,"On 20 October 2021, in Ywar Thit village of Yesagyo township (Pakokku district, Magway region), the military owned MyTel telecom tower was bombed and destroyed. There were no casualties. The Yesagyo PDF claimed responsibility.",0,1635265375
23880,2021-10-20,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Ma Au (South),21.7313,95.1902,1,Democratic Voice of Burma,National,"On 20 October 2021, in Ma Au (South) village of Yesagyo township (Pakokku district, Magway region), the military owned MyTel telecom tower was bombed and destroyed. There were no casualties. The Yesagyo PDF claimed responsibility.",0,1635265375
24028,2021-10-19,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Myanmar (2021-),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Myauk Pyin,21.5429,95.2054,1,Democratic Voice of Burma,National,"On 19 October 2021, in Myauk Pyin village (Yesagyo township, Pakokku district, Magway region), a local hit a landmine planted by the military forces. He was killed in a landmine explosion.",1,1635265375
24027,2021-10-19,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,MG6 Guerrilla Force,YSO NO. 1,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Democratic Voice of Burma,National,"On 19 October 2021, near Ah Shey Pauk Taw village of Yesagyo township (coded as Yesagyo) (Yesagyo township, Pakokku district, Magway region), the joint forces of the MG6 Guerrilla Force and the YSO NO. 1 attacked the telecom tower operated by the Myanmar military owned company Mytel with a bomb. There were no casualties.",0,1642546413
24000,2021-10-19,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Ministry of Defense - NUG; Democratic Voice of Burma,National,"On 19 October 2021, in Yesagyo township (Pakokku district, Magway region), the Yesagyo PDF attacked a 12-wheeler truck carrying the military forces with landmines at Aung Moe branch on the Yesagyo-Chaung U road. There was an unspecified number of casualties.",0,1644333881
24092,2021-10-17,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Htan Taw,21.5287,95.2569,1,Democratic Voice of Burma,National,"On 17 October 2021, in Htan Taw village of Yesagyo township (Pakokku district, Magway region), the Yesagyo PDF bombed and destroyed the military-owned Mytel telecom tower.",0,1635265375
24091,2021-10-17,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Tha Man Ta Poet,21.5831,95.256,1,Democratic Voice of Burma,National,"On 17 October 2021, in Tha Man Ta Poet village of Yesagyo township (Pakokku district, Magway region), the Yesagyo PDF bombed and destroyed the military-owned Mytel telecom tower.",0,1635265375
24090,2021-10-17,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Zee Taw,21.4677,95.1158,1,Democratic Voice of Burma,National,"On 17 October 2021, in Zee Taw village of Yesagyo township (Pakokku district, Magway region), the Yesagyo PDF bombed and destroyed the military-owned Mytel telecom tower.",0,1635265375
24114,2021-10-15,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Magway,People's Defense Force - Pauk,3,Police Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Yae Pyar,21.4275,94.6205,1,Ministry of Defense - NUG; Democratic Voice of Burma; Myanmar Now,National,"On 15 October 2021, in Yae Pyar village, Pauk township (Pakokku district, Magway region), the joint forces of the Magway PDF and Pauk PDF attacked a police station with bombs. Casualties unknown.",0,1635265375
24115,2021-10-15,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Magway,People's Defense Force - Pauk,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Myin Chan Kone,21.4278,94.6275,1,Myanmar Now; Ministry of Defense - NUG; Democratic Voice of Burma,National,"On 15 October 2021, in Myin Chan Kone village, Pauk township (Pakokku district, Magway region), the joint forces of the Magway PDF and Pauk PDF bombed a store owned by a Myanmar military informant. Casualties unknown.",0,1635265375
